historyid,userid,destinationid,visitdate,experiencerating,name_user,email,preferences,gender,numberofadults,numberofchildren,name_dest,state,type,popularity,besttimetovisit,reviewid,rating,reviewtext
442.0,446.0,115.0,2024-01-01,4.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.717346793179837,Apr-Jun,,,
941.0,636.0,115.0,2024-02-15,3.0,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.717346793179837,Apr-Jun,,,
,,116.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.636073233725135,Nov-Feb,,,
501.0,676.0,117.0,2024-03-20,2.0,Karan,karan@example.com,"Beaches, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.21979801445382,Nov-Mar,,,
302.0,874.0,117.0,2024-02-15,2.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.21979801445382,Nov-Mar,,,
216.0,65.0,118.0,2024-03-20,1.0,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,1.0,Kampala City,Kampala,City,7.69898565359074,Oct-Mar,,,
449.0,282.0,119.0,2024-02-15,3.0,Dhruv,dhruv@example.com,"City, Historical",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,8.953643159740016,Sep-Mar,,,
806.0,233.0,120.0,2024-02-15,5.0,Aarav,aarav@example.com,"Nature, Adventure",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.928950861748308,Apr-Jun,,,
433.0,261.0,120.0,2024-01-01,1.0,Ishaan,ishaan@example.com,"City, Historical",Male,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.928950861748308,Apr-Jun,,,
,,121.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.624112218256297,Nov-Feb,,,
255.0,832.0,122.0,2024-03-20,1.0,Meera,meera@example.com,"Beaches, Historical",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,7.791202932648026,Nov-Mar,,,
,,123.0,,,,,,,,,Kampala City,Kampala,City,9.31595003961975,Oct-Mar,,,
,,124.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.921320004258767,Sep-Mar,,,
,,125.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.13647203127079,Apr-Jun,,,
142.0,367.0,126.0,2024-01-01,4.0,Aanya,aanya@example.com,"Beaches, Historical",Female,1.0,0.0,Murchison Falls,Masindi,Historical,8.271757062443388,Nov-Feb,,,
147.0,757.0,126.0,2024-03-20,2.0,Karan,karan@example.com,"Beaches, Historical",Male,1.0,0.0,Murchison Falls,Masindi,Historical,8.271757062443388,Nov-Feb,,,
46.0,708.0,127.0,2024-01-01,4.0,Dhruv,dhruv@example.com,"City, Historical",Male,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.132745077467629,Nov-Mar,,,
718.0,303.0,128.0,2024-01-01,2.0,Riya,riya@example.com,"City, Historical",Female,2.0,2.0,Kampala City,Kampala,City,7.513479447324053,Oct-Mar,,,
556.0,346.0,128.0,2024-01-01,4.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,2.0,Kampala City,Kampala,City,7.513479447324053,Oct-Mar,,,
,,129.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,9.066328357904666,Sep-Mar,,,
334.0,27.0,130.0,2024-01-01,1.0,Diya,diya@example.com,"City, Historical",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.46063445778344,Apr-Jun,,,
85.0,107.0,130.0,2024-01-01,5.0,Riya,riya@example.com,"Nature, Adventure",Female,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.46063445778344,Apr-Jun,,,
138.0,850.0,131.0,2024-03-20,1.0,Hitesh,hitesh@example.com,"Beaches, Historical",Male,2.0,0.0,Murchison Falls,Masindi,Historical,8.853926858989041,Nov-Feb,,,
,,132.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.188672007745929,Nov-Mar,,,
521.0,290.0,133.0,2024-02-15,3.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,1.0,Kampala City,Kampala,City,7.813559346844389,Oct-Mar,,,
758.0,773.0,133.0,2024-02-15,3.0,Arjun,arjun@example.com,"Nature, Adventure",Male,1.0,0.0,Kampala City,Kampala,City,7.813559346844389,Oct-Mar,,,
275.0,298.0,134.0,2024-02-15,1.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,Lake Bunyonyi,Kabale,Nature,7.743269418238725,Sep-Mar,,,
523.0,400.0,134.0,2024-01-01,1.0,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,7.743269418238725,Sep-Mar,,,
169.0,632.0,135.0,2024-01-01,1.0,Aarav,aarav@example.com,"Nature, Adventure",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.398122784522716,Apr-Jun,,,
320.0,680.0,135.0,2024-02-15,1.0,Aditya,aditya@example.com,"Nature, Adventure",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.398122784522716,Apr-Jun,,,
178.0,863.0,135.0,2024-01-01,4.0,Aarav,aarav@example.com,"Nature, Adventure",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.398122784522716,Apr-Jun,,,
626.0,873.0,135.0,2024-02-15,2.0,Anika,anika@example.com,"City, Historical",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.398122784522716,Apr-Jun,,,
,,136.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.15356207947505,Nov-Feb,,,
654.0,814.0,137.0,2024-03-20,1.0,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.863570277264008,Nov-Mar,,,
,,138.0,,,,,,,,,Kampala City,Kampala,City,9.195643436953048,Oct-Mar,,,
363.0,503.0,139.0,2024-03-20,4.0,Dhruv,dhruv@example.com,"Nature, Adventure",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,8.426322913287258,Sep-Mar,,,
83.0,636.0,139.0,2024-02-15,5.0,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.426322913287258,Sep-Mar,,,
,,140.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.907807740975244,Apr-Jun,,,
,,141.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.618133331669091,Nov-Feb,,,
817.0,178.0,142.0,2024-01-01,4.0,Pooja,pooja@example.com,"Beaches, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,7.601039201109356,Nov-Mar,,,
989.0,684.0,142.0,2024-02-15,2.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,7.601039201109356,Nov-Mar,,,
,,143.0,,,,,,,,,Kampala City,Kampala,City,8.299735698712732,Oct-Mar,,,
,,144.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.8305412284530735,Sep-Mar,,,
221.0,747.0,145.0,2024-02-15,5.0,Isha,isha@example.com,"City, Historical",Female,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.388011428887994,Apr-Jun,,,
504.0,613.0,146.0,2024-03-20,3.0,Aanya,aanya@example.com,"Beaches, Historical",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.373844119971205,Nov-Feb,,,
703.0,893.0,146.0,2024-01-01,3.0,Ishaan,ishaan@example.com,"Nature, Adventure",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.373844119971205,Nov-Feb,,,
,,147.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,7.770934466715671,Nov-Mar,,,
782.0,123.0,148.0,2024-02-15,3.0,Diya,diya@example.com,"City, Historical",Female,2.0,1.0,Kampala City,Kampala,City,7.69274109154765,Oct-Mar,,,
18.0,352.0,149.0,2024-03-20,5.0,Kavya,kavya@example.com,"Beaches, Historical",Female,1.0,0.0,Lake Bunyonyi,Kabale,Nature,7.812523860815096,Sep-Mar,,,
945.0,913.0,149.0,2024-03-20,1.0,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1.0,1.0,Lake Bunyonyi,Kabale,Nature,7.812523860815096,Sep-Mar,,,
,,150.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.863872329774836,Apr-Jun,,,
,,151.0,,,,,,,,,Murchison Falls,Masindi,Historical,9.450175079123191,Nov-Feb,,,
118.0,363.0,152.0,2024-01-01,2.0,Anika,anika@example.com,"City, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.000248319359416,Nov-Mar,,,
279.0,91.0,153.0,2024-03-20,5.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,2.0,1.0,Kampala City,Kampala,City,9.072635913777948,Oct-Mar,,,
624.0,812.0,153.0,2024-03-20,3.0,Dhruv,dhruv@example.com,"Nature, Adventure",Male,2.0,0.0,Kampala City,Kampala,City,9.072635913777948,Oct-Mar,,,
849.0,117.0,154.0,2024-03-20,2.0,Aarav,aarav@example.com,"City, Historical",Male,2.0,1.0,Lake Bunyonyi,Kabale,Nature,9.48479754719289,Sep-Mar,,,
,,155.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.933121408559026,Apr-Jun,,,
,,156.0,,,,,,,,,Murchison Falls,Masindi,Historical,8.96758311752555,Nov-Feb,,,
,,157.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,7.607643334351276,Nov-Mar,,,
117.0,288.0,158.0,2024-03-20,3.0,Isha,isha@example.com,"City, Historical",Female,1.0,1.0,Kampala City,Kampala,City,8.533439718586166,Oct-Mar,,,
632.0,468.0,159.0,2024-02-15,5.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,0.0,Lake Bunyonyi,Kabale,Nature,8.017566360422618,Sep-Mar,,,
183.0,936.0,159.0,2024-03-20,1.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,0.0,Lake Bunyonyi,Kabale,Nature,8.017566360422618,Sep-Mar,,,
974.0,750.0,160.0,2024-02-15,3.0,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.0366846404497,Apr-Jun,,,
219.0,724.0,161.0,2024-03-20,5.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,2.0,Murchison Falls,Masindi,Historical,7.738547101644033,Nov-Feb,,,
912.0,803.0,161.0,2024-03-20,1.0,Isha,isha@example.com,"Nature, Adventure",Female,2.0,1.0,Murchison Falls,Masindi,Historical,7.738547101644033,Nov-Feb,,,
,,162.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,7.5447704698175055,Nov-Mar,,,
,,163.0,,,,,,,,,Kampala City,Kampala,City,8.168780568830128,Oct-Mar,,,
318.0,430.0,164.0,2024-03-20,3.0,Vivaan,vivaan@example.com,"Beaches, Historical",Male,1.0,1.0,Lake Bunyonyi,Kabale,Nature,7.81836693407545,Sep-Mar,,,
,,165.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.554650204523121,Apr-Jun,,,
462.0,954.0,166.0,2024-03-20,4.0,Vivaan,vivaan@example.com,"City, Historical",Male,2.0,2.0,Murchison Falls,Masindi,Historical,7.967520190746358,Nov-Feb,,,
650.0,260.0,167.0,2024-02-15,5.0,Isha,isha@example.com,"Nature, Adventure",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.1852981894065,Nov-Mar,,,
527.0,285.0,167.0,2024-02-15,2.0,Isha,isha@example.com,"City, Historical",Female,1.0,0.0,Zanzibar Beaches,Zanzibar,Beach,9.1852981894065,Nov-Mar,,,
443.0,320.0,168.0,2024-02-15,1.0,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,0.0,Kampala City,Kampala,City,7.634504263080543,Oct-Mar,,,
559.0,290.0,169.0,2024-01-01,2.0,Riya,riya@example.com,"Nature, Adventure",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,7.686748942635202,Sep-Mar,,,
549.0,765.0,169.0,2024-03-20,2.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,0.0,Lake Bunyonyi,Kabale,Nature,7.686748942635202,Sep-Mar,,,
143.0,904.0,169.0,2024-02-15,5.0,Rohan,rohan@example.com,"Beaches, Historical",Male,1.0,0.0,Lake Bunyonyi,Kabale,Nature,7.686748942635202,Sep-Mar,,,
428.0,69.0,170.0,2024-02-15,2.0,Arjun,arjun@example.com,"City, Historical",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.848982805962368,Apr-Jun,,,
327.0,518.0,170.0,2024-03-20,2.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.848982805962368,Apr-Jun,,,
148.0,526.0,170.0,2024-01-01,3.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.848982805962368,Apr-Jun,,,
797.0,590.0,171.0,2024-02-15,4.0,Ishaan,ishaan@example.com,"Nature, Adventure",Male,1.0,2.0,Murchison Falls,Masindi,Historical,7.721043377213922,Nov-Feb,,,
666.0,745.0,171.0,2024-03-20,4.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,7.721043377213922,Nov-Feb,,,
,,172.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.486279939461564,Nov-Mar,,,
,,173.0,,,,,,,,,Kampala City,Kampala,City,7.722252209890692,Oct-Mar,,,
561.0,217.0,174.0,2024-03-20,4.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,1.0,Lake Bunyonyi,Kabale,Nature,8.360692114959477,Sep-Mar,,,
877.0,174.0,175.0,2024-01-01,2.0,Hitesh,hitesh@example.com,"City, Historical",Male,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.866219313947683,Apr-Jun,,,
79.0,327.0,175.0,2024-01-01,3.0,Pooja,pooja@example.com,"City, Historical",Female,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.866219313947683,Apr-Jun,,,
929.0,16.0,176.0,2024-02-15,1.0,Anika,anika@example.com,"Beaches, Historical",Female,1.0,2.0,Murchison Falls,Masindi,Historical,8.165093921735247,Nov-Feb,,,
807.0,148.0,176.0,2024-03-20,1.0,Rohan,rohan@example.com,"Beaches, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.165093921735247,Nov-Feb,,,
358.0,803.0,177.0,2024-01-01,5.0,Isha,isha@example.com,"Nature, Adventure",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,9.446896779006565,Nov-Mar,,,
,,178.0,,,,,,,,,Kampala City,Kampala,City,8.544351694378236,Oct-Mar,,,
,,179.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.299149270820505,Sep-Mar,,,
107.0,686.0,180.0,2024-02-15,5.0,Ritvik,ritvik@example.com,"Nature, Adventure",Male,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.091363134430685,Apr-Jun,,,
880.0,651.0,181.0,2024-01-01,1.0,Aarav,aarav@example.com,"City, Historical",Male,2.0,0.0,Murchison Falls,Masindi,Historical,9.236840653145723,Nov-Feb,,,
478.0,669.0,181.0,2024-01-01,4.0,Aditya,aditya@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,9.236840653145723,Nov-Feb,,,
160.0,814.0,181.0,2024-01-01,4.0,Aditya,aditya@example.com,"Beaches, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,9.236840653145723,Nov-Feb,,,
822.0,759.0,182.0,2024-03-20,5.0,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.332585021952074,Nov-Mar,,,
,,183.0,,,,,,,,,Kampala City,Kampala,City,8.872498743885908,Oct-Mar,,,
,,184.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,7.816345212118861,Sep-Mar,,,
746.0,308.0,185.0,2024-02-15,3.0,Saanvi,saanvi@example.com,"Nature, Adventure",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.242881342868039,Apr-Jun,,,
951.0,394.0,185.0,2024-03-20,3.0,Anika,anika@example.com,"Beaches, Historical",Female,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.242881342868039,Apr-Jun,,,
551.0,235.0,186.0,2024-02-15,2.0,Dhruv,dhruv@example.com,"Beaches, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,8.118994457168691,Nov-Feb,,,
,,187.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.843079930515232,Nov-Mar,,,
62.0,217.0,188.0,2024-02-15,2.0,Ishaan,ishaan@example.com,"Beaches, Historical",Male,1.0,1.0,Kampala City,Kampala,City,8.202625978518912,Oct-Mar,,,
768.0,564.0,188.0,2024-03-20,3.0,Vivaan,vivaan@example.com,"City, Historical",Male,2.0,0.0,Kampala City,Kampala,City,8.202625978518912,Oct-Mar,,,
391.0,42.0,189.0,2024-01-01,2.0,Riya,riya@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.649611762507414,Sep-Mar,,,
722.0,896.0,189.0,2024-02-15,4.0,Diya,diya@example.com,"Nature, Adventure",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,8.649611762507414,Sep-Mar,,,
838.0,928.0,190.0,2024-01-01,3.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.150588626183191,Apr-Jun,,,
597.0,318.0,191.0,2024-03-20,2.0,Diya,diya@example.com,"City, Historical",Female,2.0,0.0,Murchison Falls,Masindi,Historical,8.072256876114661,Nov-Feb,,,
303.0,419.0,192.0,2024-03-20,4.0,Rohan,rohan@example.com,"Nature, Adventure",Male,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.419905788920559,Nov-Mar,,,
,,193.0,,,,,,,,,Kampala City,Kampala,City,7.672819736516948,Oct-Mar,,,
714.0,300.0,194.0,2024-03-20,1.0,Saanvi,saanvi@example.com,"City, Historical",Female,2.0,1.0,Lake Bunyonyi,Kabale,Nature,7.764994888805412,Sep-Mar,,,
932.0,677.0,195.0,2024-02-15,4.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,9.09297245471366,Apr-Jun,,,
507.0,169.0,196.0,2024-03-20,5.0,Anika,anika@example.com,"Beaches, Historical",Female,2.0,2.0,Murchison Falls,Masindi,Historical,8.393643741715653,Nov-Feb,,,
,,197.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.433855269535494,Nov-Mar,,,
776.0,925.0,198.0,2024-02-15,3.0,Ritvik,ritvik@example.com,"Beaches, Historical",Male,2.0,2.0,Kampala City,Kampala,City,8.25589320047637,Oct-Mar,,,
184.0,234.0,199.0,2024-01-01,4.0,Ritvik,ritvik@example.com,"City, Historical",Male,1.0,0.0,Lake Bunyonyi,Kabale,Nature,9.112874173872637,Sep-Mar,,,
726.0,43.0,200.0,2024-03-20,1.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.77167518972464,Apr-Jun,,,
21.0,501.0,200.0,2024-03-20,1.0,Arjun,arjun@example.com,"City, Historical",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.77167518972464,Apr-Jun,,,
928.0,785.0,200.0,2024-01-01,5.0,Karan,karan@example.com,"Nature, Adventure",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.77167518972464,Apr-Jun,,,
575.0,394.0,201.0,2024-02-15,1.0,Anika,anika@example.com,"Beaches, Historical",Female,2.0,2.0,Murchison Falls,Masindi,Historical,7.653509093644129,Nov-Feb,,,
872.0,262.0,202.0,2024-02-15,2.0,Kavya,kavya@example.com,"Beaches, Historical",Female,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.24671865641993,Nov-Mar,,,
976.0,934.0,202.0,2024-01-01,1.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.24671865641993,Nov-Mar,,,
418.0,437.0,203.0,2024-01-01,2.0,Arjun,arjun@example.com,"Nature, Adventure",Male,2.0,1.0,Kampala City,Kampala,City,9.04284018561824,Oct-Mar,,,
496.0,752.0,203.0,2024-01-01,5.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,1.0,2.0,Kampala City,Kampala,City,9.04284018561824,Oct-Mar,,,
408.0,8.0,204.0,2024-03-20,5.0,Vivaan,vivaan@example.com,"Nature, Adventure",Male,2.0,2.0,Lake Bunyonyi,Kabale,Nature,7.96348370355229,Sep-Mar,,,
464.0,293.0,204.0,2024-02-15,3.0,Kavya,kavya@example.com,"Nature, Adventure",Female,1.0,0.0,Lake Bunyonyi,Kabale,Nature,7.96348370355229,Sep-Mar,,,
416.0,463.0,204.0,2024-02-15,1.0,Karan,karan@example.com,"Beaches, Historical",Male,1.0,2.0,Lake Bunyonyi,Kabale,Nature,7.96348370355229,Sep-Mar,,,
159.0,204.0,205.0,2024-03-20,2.0,Ishaan,ishaan@example.com,"City, Historical",Male,1.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.456754675076878,Apr-Jun,,,
437.0,578.0,205.0,2024-02-15,1.0,Tanvi,tanvi@example.com,"Nature, Adventure",Female,2.0,1.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.456754675076878,Apr-Jun,,,
,,206.0,,,,,,,,,Murchison Falls,Masindi,Historical,9.282226276103572,Nov-Feb,,,
,,207.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,8.560557283746103,Nov-Mar,,,
33.0,260.0,208.0,2024-03-20,2.0,Isha,isha@example.com,"Nature, Adventure",Female,1.0,0.0,Kampala City,Kampala,City,9.232664943302456,Oct-Mar,,,
19.0,330.0,208.0,2024-01-01,3.0,Aanya,aanya@example.com,"City, Historical",Female,2.0,1.0,Kampala City,Kampala,City,9.232664943302456,Oct-Mar,,,
413.0,801.0,209.0,2024-02-15,5.0,Isha,isha@example.com,"City, Historical",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,7.650543289908463,Sep-Mar,,,
,,210.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.277611273067814,Apr-Jun,,,
546.0,424.0,211.0,2024-03-20,5.0,Riya,riya@example.com,"Beaches, Historical",Female,1.0,0.0,Murchison Falls,Masindi,Historical,8.188261257930963,Nov-Feb,,,
346.0,579.0,211.0,2024-01-01,4.0,Aarav,aarav@example.com,"City, Historical",Male,2.0,1.0,Murchison Falls,Masindi,Historical,8.188261257930963,Nov-Feb,,,
,,212.0,,,,,,,,,Zanzibar Beaches,Zanzibar,Beach,9.149424673009314,Nov-Mar,,,
,,213.0,,,,,,,,,Kampala City,Kampala,City,7.971646077114067,Oct-Mar,,,
,,214.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,8.37824470003113,Sep-Mar,,,
,,215.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,7.584036611041155,Apr-Jun,,,
349.0,415.0,216.0,2024-01-01,4.0,Arjun,arjun@example.com,"Beaches, Historical",Male,1.0,2.0,Murchison Falls,Masindi,Historical,9.36720219996661,Nov-Feb,,,
422.0,592.0,216.0,2024-02-15,3.0,Saanvi,saanvi@example.com,"Beaches, Historical",Female,2.0,1.0,Murchison Falls,Masindi,Historical,9.36720219996661,Nov-Feb,,,
37.0,902.0,216.0,2024-01-01,4.0,Anika,anika@example.com,"Nature, Adventure",Female,2.0,2.0,Murchison Falls,Masindi,Historical,9.36720219996661,Nov-Feb,,,
217.0,653.0,217.0,2024-01-01,4.0,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,1.0,Zanzibar Beaches,Zanzibar,Beach,9.14476464169103,Nov-Mar,,,
229.0,869.0,217.0,2024-01-01,2.0,Karan,karan@example.com,"Nature, Adventure",Male,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,9.14476464169103,Nov-Mar,,,
128.0,462.0,218.0,2024-02-15,2.0,Aditya,aditya@example.com,"City, Historical",Male,1.0,1.0,Kampala City,Kampala,City,9.034168574407344,Oct-Mar,,,
900.0,923.0,218.0,2024-03-20,1.0,Isha,isha@example.com,"Nature, Adventure",Female,2.0,2.0,Kampala City,Kampala,City,9.034168574407344,Oct-Mar,,,
,,219.0,,,,,,,,,Lake Bunyonyi,Kabale,Nature,9.23761035529466,Sep-Mar,,,
701.0,294.0,220.0,2024-02-15,3.0,Aditya,aditya@example.com,"City, Historical",Male,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.869504608299943,Apr-Jun,,,
606.0,320.0,220.0,2024-03-20,4.0,Aanya,aanya@example.com,"Nature, Adventure",Female,2.0,0.0,Mount Rwenzori,Jammu and Kashmir,Adventure,8.869504608299943,Apr-Jun,,,
384.0,827.0,221.0,2024-03-20,3.0,Rohan,rohan@example.com,"Nature, Adventure",Male,2.0,0.0,Murchison Falls,Masindi,Historical,8.719051821566694,Nov-Feb,,,
173.0,15.0,222.0,2024-02-15,1.0,Karan,karan@example.com,"City, Historical",Male,1.0,2.0,Zanzibar Beaches,Zanzibar,Beach,8.240843057485613,Nov-Mar,,,
73.0,222.0,223.0,2024-01-01,4.0,Rohan,rohan@example.com,"City, Historical",Male,1.0,1.0,Kampala City,Kampala,City,8.936949815863377,Oct-Mar,,,
54.0,306.0,223.0,2024-03-20,3.0,Meera,meera@example.com,"City, Historical",Female,2.0,1.0,Kampala City,Kampala,City,8.936949815863377,Oct-Mar,,,
985.0,50.0,224.0,2024-01-01,2.0,Pooja,pooja@example.com,"Nature, Adventure",Female,2.0,0.0,Lake Bunyonyi,Kabale,Nature,8.077912596148288,Sep-Mar,,,
,,225.0,,,,,,,,,Mount Rwenzori,Jammu and Kashmir,Adventure,8.793334588772431,Apr-Jun,,,
,,226.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.721478393909334,Nov-Feb,,,
369.0,283.0,227.0,2024-03-20,5.0,Anika,anika@example.com,"Beaches, Historical",Female,1.0,1.0,Zanzibar Beaches,Zanzibar,Beach,8.882153318904079,Nov-Mar,,,
604.0,573.0,227.0,2024-01-01,2.0,Hitesh,hitesh@example.com,"City, Historical",Male,2.0,0.0,Zanzibar Beaches,Zanzibar,Beach,8.882153318904079,Nov-Mar,,,
771.0,281.0,228.0,2024-03-20,5.0,Aarav,aarav@example.com,"Nature, Adventure",Male,2.0,2.0,Kampala City,Kampala,City,8.534275498218907,Oct-Mar,,,
341.0,321.0,229.0,2024-02-15,5.0,Tanvi,tanvi@example.com,"City, Historical",Female,2.0,2.0,Lake Bunyonyi,Kabale,Nature,7.603935909874509,Sep-Mar,,,
93.0,44.0,230.0,2024-03-20,2.0,Arjun,arjun@example.com,"Nature, Adventure",Male,2.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.619039723254248,Apr-Jun,,,
475.0,213.0,230.0,2024-01-01,2.0,Aarav,aarav@example.com,"City, Historical",Male,1.0,2.0,Mount Rwenzori,Jammu and Kashmir,Adventure,7.619039723254248,Apr-Jun,,,
,,231.0,,,,,,,,,Murchison Falls,Masindi,Historical,7.788256139986302,Nov-Feb,,,
